customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,number_of_referrals,customer_enrollment_date,offer,phone_service,internet_service,internet_type,avg_monthly_gb_download,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure_in_days
7718UPSKJ,1,Female,59,No,No,Yes,No,0,1,Q3,9,2015-01-01,Offer A,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,One Year,Credit Card,106.4,7251.9,3.59,0,1667.73,8916.04,2070
8731WBBMB,1,Female,26,Yes,No,Yes,No,0,1,Q3,7,2018-08-01,,Yes,Yes,Cable,48.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,81.9,2078.55,44.86,0,291.98,2325.67,762
1448CYWKC,1,Female,61,No,No,Yes,Yes,3,1,Q3,2,2015-12-01,,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,One Year,Credit Card,105.2,6225.4,34.83,0,2494.58,8685.15,1736
7901IIDQV,1,Male,28,Yes,No,No,No,0,1,Q3,0,2018-10-01,,Yes,Yes,Cable,85.0,No,No,No,Yes,One Year,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,1394.31,701
2690DVRVK,1,Male,27,Yes,No,Yes,Yes,2,1,Q3,1,2020-04-01,,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,20.55,99.45,0.0,0,206.05,305.5,153
1270XKUCC,1,Female,24,Yes,No,Yes,Yes,1,1,Q3,1,2018-04-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,19.7,599.25,49.79,0,385.5,934.96,884
0334ZFJSR,1,Female,41,No,No,Yes,No,0,1,Q3,0,2016-03-01,,Yes,Yes,Cable,13.0,No,No,No,No,One Year,Credit Card,66.05,3462.1,44.53,150,1945.9,5513.47,1645
5583EJXRD,1,Male,19,Yes,No,Yes,Yes,2,1,Q3,1,2017-01-01,,No,Yes,Cable,59.0,No,Yes,Yes,Yes,Two Year,Credit Card,54.05,2375.2,47.45,0,0.0,2327.75,1339
4565EVZMJ,1,Female,55,No,No,No,No,0,1,Q3,0,2016-10-01,,Yes,Yes,Cable,5.0,No,No,No,Yes,One Year,Credit Card,58.9,2813.05,0.0,0,1238.45,4051.5,1431
3327YBAKM,1,Female,31,No,No,Yes,No,0,1,Q3,10,2015-06-01,,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,One Year,Credit Card,96.9,6314.35,13.37,0,1230.08,7531.06,1919
9441QHEVC,1,Male,61,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.1,19.1,0.0,0,44.22,63.32,31
6705LNMDD,1,Male,38,No,No,No,No,0,1,Q3,0,2019-01-01,Offer D,Yes,Yes,DSL,4.0,No,No,No,Yes,Month-to-Month,Credit Card,50.0,1003.05,2.81,0,996.2,1996.44,609
2580ASVVY,1,Female,23,Yes,No,Yes,No,0,1,Q3,1,2017-08-01,,No,Yes,DSL,27.0,Yes,No,No,Yes,Two Year,Bank Withdrawal,45.4,1593.1,44.13,0,0.0,1548.97,1127
3370GQEAL,1,Male,63,No,No,Yes,Yes,2,1,Q3,9,2018-04-01,,Yes,Yes,Fiber Optic,19.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,85.45,2509.95,23.13,120,651.6,3258.42,884
5032USPKF,1,Female,57,No,No,No,No,0,1,Q3,0,2017-08-01,,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,84.1,3187.65,0.0,0,954.18,4141.83,1127
4254QPEDE,1,Female,22,Yes,No,Yes,No,0,1,Q3,3,2016-06-01,,No,Yes,DSL,52.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,66.25,3330.1,0.0,0,0.0,3330.1,1553
6283GITPX,1,Male,20,Yes,No,No,Yes,3,1,Q3,0,2014-11-01,Offer A,Yes,Yes,DSL,52.0,Yes,No,No,Yes,Two Year,Credit Card,76.9,5522.7,0.0,0,337.96,5860.66,2131
0771CHWSK,1,Male,56,No,No,No,No,0,1,Q3,0,2015-04-01,Offer A,Yes,Yes,DSL,11.0,No,Yes,Yes,Yes,Two Year,Credit Card,74.6,4798.4,0.0,0,3007.62,7806.02,1980
9788HNGUT,1,Male,45,No,No,Yes,No,0,1,Q3,9,2014-10-01,Offer A,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,116.95,8594.4,0.0,0,1286.64,9881.04,2162
9495REDIY,1,Male,56,No,No,No,Yes,2,1,Q3,0,2018-08-01,,No,Yes,DSL,18.0,Yes,No,No,Yes,One Year,Credit Card,40.65,970.55,0.0,0,0.0,970.55,762
5375XLDOF,1,Male,24,Yes,No,Yes,Yes,3,1,Q3,7,2015-01-01,Offer A,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,114.35,7665.8,0.0,10,2619.93,10295.73,2070
1172VIYBP,1,Male,54,No,No,Yes,Yes,3,1,Q3,9,2016-05-01,,Yes,Yes,DSL,57.0,No,Yes,Yes,Yes,Two Year,Bank Withdrawal,69.7,3686.05,0.0,0,1480.29,5166.34,1584
6559PDZLR,1,Male,26,Yes,No,No,No,0,1,Q3,0,2018-08-01,,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.65,2537.0,0.0,0,962.0,3499.0,762
8992OBVDG,1,Male,25,Yes,No,No,No,0,1,Q3,0,2018-12-01,Offer D,Yes,Yes,DSL,52.0,No,Yes,Yes,Yes,Month-to-Month,Credit Card,61.65,1393.6,0.0,0,836.85,2230.45,640
4273MBHYA,1,Female,38,No,No,No,Yes,1,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.35,89.35,0.0,0,5.36,94.71,31
4724WXVWF,1,Male,28,Yes,No,No,No,0,1,Q3,0,2016-10-01,,Yes,Yes,Fiber Optic,46.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.4,4445.3,0.0,0,199.2,4644.5,1431
5701GUXDC,1,Female,24,Yes,No,Yes,No,0,1,Q3,4,2018-08-01,,No,Yes,DSL,51.0,No,No,No,Yes,One Year,Credit Card,35.4,978.6,0.0,0,0.0,978.6,762
1460UZPRJ,1,Male,39,No,No,Yes,No,0,1,Q3,7,2015-10-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,19.95,1258.15,0.0,0,1808.4,3066.55,1797
6082GLJIX,1,Male,50,No,No,No,No,0,1,Q3,0,2019-04-01,Offer D,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.25,331.35,0.0,0,563.94,895.29,519
2495TTHBQ,1,Female,52,No,No,No,Yes,1,1,Q3,0,2020-05-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,20.4,84.75,0.0,0,128.6,213.35,123
0485ZBSLN,1,Male,52,No,No,Yes,Yes,2,1,Q3,4,2015-05-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,24.75,1715.1,0.0,0,2372.5,4087.6,1950
3810PJUHR,1,Male,63,No,No,Yes,Yes,1,1,Q3,6,2014-12-01,Offer A,Yes,No,,,No,No,No,No,Two Year,Credit Card,25.35,1715.15,0.0,0,732.2,2447.35,2101
0847HGRML,1,Male,44,No,No,No,Yes,2,1,Q3,0,2015-08-01,,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,20.0,1250.1,0.0,0,1517.76,2767.86,1858
8232CTLKO,1,Female,58,No,No,Yes,Yes,2,1,Q3,9,2015-04-01,Offer A,Yes,Yes,DSL,16.0,Yes,No,No,Yes,Two Year,Bank Withdrawal,59.75,3996.8,0.0,0,553.74,4550.54,1980
9227YBAXE,1,Female,23,Yes,No,Yes,Yes,2,1,Q3,0,2015-05-01,Offer B,Yes,Yes,DSL,69.0,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,82.5,5215.1,0.0,40,308.75,5563.85,1950
9860LISIZ,1,Female,19,Yes,No,No,No,0,1,Q3,0,2017-11-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,20.35,673.2,0.0,0,1249.5,1922.7,1035
0112QAWRZ,1,Male,49,No,No,Yes,Yes,2,1,Q3,8,2019-06-01,Offer D,Yes,Yes,Fiber Optic,12.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,458
4043MKDTV,1,Male,54,No,No,Yes,No,0,1,Q3,10,2014-11-01,Offer A,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,105.25,7291.75,0.0,0,2675.99,9967.74,2131
9229RQABD,1,Male,45,No,No,No,No,0,1,Q3,0,2019-04-01,Offer D,Yes,No,,,No,No,No,No,One Year,Credit Card,23.75,424.5,0.0,0,233.46,657.96,519
8313KTIHG,1,Male,54,No,No,No,No,0,1,Q3,0,2020-05-01,,Yes,Yes,DSL,2.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,61.3,249.4,0.0,10,150.8,410.2,123
5320BRKGK,1,Female,28,Yes,No,Yes,Yes,2,1,Q3,1,2015-12-01,Offer B,Yes,Yes,DSL,69.0,Yes,No,No,Yes,Two Year,Credit Card,75.8,4415.75,0.0,0,166.46,4582.21,1736
6284KMNUF,1,Female,33,No,No,Yes,No,0,1,Q3,10,2016-01-01,Offer B,Yes,Yes,Fiber Optic,11.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,98.0,5270.6,0.0,0,2100.0,7370.6,1705
6229UOLQL,1,Male,24,Yes,No,Yes,Yes,2,1,Q3,8,2016-01-01,Offer B,No,Yes,Cable,41.0,Yes,No,No,Yes,One Year,Credit Card,52.0,2884.9,0.0,0,0.0,2884.9,1705
3137LUPIX,1,Female,58,No,No,No,No,0,1,Q3,0,2020-05-01,,Yes,Yes,Cable,19.0,Yes,No,No,Yes,Month-to-Month,Credit Card,64.4,253.0,0.0,0,4.4,257.4,123
6143JQKEA,1,Male,34,No,No,No,No,0,1,Q3,0,2019-11-01,,Yes,Yes,Cable,22.0,No,No,No,Yes,Month-to-Month,Credit Card,45.8,436.2,0.0,0,154.5,590.7,305
8676OOQEJ,1,Male,52,No,No,No,No,0,1,Q3,0,2020-05-01,,No,Yes,Cable,22.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,30.5,118.4,0.0,0,0.0,118.4,123
9701CDXHR,1,Female,63,No,No,Yes,No,0,1,Q3,1,2016-07-01,Offer B,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Month-to-Month,Credit Card,69.15,3649.6,0.0,110,2333.76,6093.36,1523
8124NZVGJ,1,Female,29,Yes,No,No,No,0,1,Q3,0,2020-03-01,,No,Yes,Cable,48.0,Yes,Yes,Yes,Yes,One Year,Credit Card,49.25,255.6,0.0,0,0.0,255.6,184
2162FRZAA,1,Male,45,No,No,Yes,Yes,2,1,Q3,7,2015-07-01,Offer B,No,Yes,DSL,16.0,No,No,No,Yes,Two Year,Bank Withdrawal,39.35,2395.05,0.0,0,0.0,2395.05,1889
5118MUEYH,1,Female,22,Yes,No,Yes,No,0,1,Q3,4,2016-10-01,Offer B,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,105.1,5083.55,0.0,0,1884.0,6967.55,1431
5627TVBPP,1,Female,44,No,No,No,Yes,1,1,Q3,0,2017-10-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,20.1,644.5,0.0,0,893.2,1537.7,1066
3936QQFLL,1,Male,58,No,No,No,No,0,1,Q3,0,2020-07-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.75,39.3,0.0,0,3.94,43.24,62
2589AYCRP,1,Female,63,No,No,No,No,0,1,Q3,0,2016-08-01,Offer B,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,19.75,989.05,0.0,0,1897.5,2886.55,1492
4067HLYQI,1,Female,43,No,No,No,No,0,1,Q3,0,2017-12-01,,Yes,Yes,Fiber Optic,19.0,No,No,No,No,Month-to-Month,Bank Withdrawal,70.4,2406.1,0.0,60,1631.85,4097.95,1005
5124EOGYE,1,Male,59,No,No,No,No,0,1,Q3,0,2018-03-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,20.45,638.55,0.0,0,1071.67,1710.22,915
5057RKGLH,1,Female,22,Yes,No,Yes,Yes,1,1,Q3,9,2019-12-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,20.35,191.1,0.0,0,277.47,468.57,275
0292WEGCH,1,Female,40,No,No,Yes,Yes,2,1,Q3,7,2016-04-01,Offer B,Yes,Yes,DSL,12.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,86.2,4524.05,0.0,0,233.82,4757.87,1614
8910ICHIU,1,Female,27,Yes,No,No,No,0,1,Q3,0,2016-11-01,Offer B,Yes,Yes,Fiber Optic,59.0,Yes,No,No,Yes,One Year,Credit Card,95.65,4664.2,0.0,0,1407.6,6071.8,1400
4097YODCF,1,Male,35,No,No,No,Yes,1,1,Q3,0,2017-11-01,Offer C,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,103.8,3470.8,0.0,0,145.52,3616.32,1035
9715WZCLW,1,Male,28,Yes,No,Yes,Yes,2,1,Q3,7,2014-11-01,Offer A,Yes,Yes,Fiber Optic,69.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,97.2,6910.3,0.0,0,2775.39,9685.69,2131
9786YWNHU,1,Female,62,No,No,Yes,Yes,2,1,Q3,6,2015-07-01,Offer B,Yes,Yes,DSL,27.0,No,No,No,No,Two Year,Credit Card,63.55,4014.2,0.0,90,74.34,4178.54,1889
6407GSJNL,1,Female,56,No,No,No,No,0,1,Q3,0,2016-07-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,24.95,1288.0,0.0,0,2261.85,3549.85,1523
4049ZPALD,1,Female,35,No,No,Yes,No,0,1,Q3,7,2015-06-01,Offer B,Yes,Yes,Fiber Optic,11.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,99.0,6375.8,0.0,0,2298.88,8674.68,1919
6833JMZYP,1,Female,54,No,No,No,No,0,1,Q3,0,2019-07-01,,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,94.0,1505.45,0.0,0,229.2,1734.65,428
1310QRITU,1,Female,40,No,No,No,No,0,1,Q3,0,2019-04-01,,Yes,Yes,DSL,20.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.3,913.3,0.0,0,689.76,1603.06,519
8961QDZZJ,1,Female,35,No,No,Yes,Yes,2,1,Q3,3,2016-01-01,Offer B,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,95.0,5535.8,0.0,0,2404.26,7940.06,1705
9715SBVSU,1,Male,20,Yes,No,Yes,Yes,1,1,Q3,3,2019-08-01,,Yes,Yes,DSL,59.0,No,Yes,Yes,No,Two Year,Bank Withdrawal,61.4,815.55,0.0,20,150.36,985.91,397
7929SKFGK,1,Male,23,Yes,No,Yes,No,0,1,Q3,10,2014-12-01,Offer A,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,114.3,8244.3,0.0,0,1517.6,9761.9,2101
2300RQGOI,1,Female,33,No,No,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,No,,,No,No,No,No,Two Year,Credit Card,20.05,741.5,0.0,0,1581.94,2323.44,1127
3563SVYLG,1,Male,38,No,No,Yes,Yes,1,1,Q3,4,2015-01-01,Offer A,Yes,Yes,DSL,24.0,No,No,No,Yes,Two Year,Credit Card,62.65,4375.8,0.0,0,2482.68,6858.48,2070
4998IKFSE,1,Female,27,Yes,No,No,No,0,1,Q3,0,2018-04-01,Offer C,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,100.45,3096.9,0.0,80,1034.7,4211.6,884
8630QSGXK,1,Male,39,No,No,Yes,No,0,1,Q3,10,2016-07-01,Offer B,Yes,Yes,DSL,5.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,75.2,3901.25,0.0,0,509.49,4410.74,1523
2455USLMV,1,Female,30,No,No,No,No,0,1,Q3,0,2018-03-01,Offer C,Yes,Yes,Fiber Optic,48.0,No,No,No,Yes,Month-to-Month,Credit Card,84.75,2613.4,0.0,0,750.51,3363.91,915
9488FVZCC,1,Female,35,No,No,Yes,Yes,1,1,Q3,5,2014-10-01,Offer A,Yes,Yes,DSL,14.0,No,Yes,Yes,Yes,Two Year,Bank Withdrawal,79.5,5661.7,0.0,0,2346.48,8008.18,2162
5995WWKKG,1,Female,62,No,No,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,19.8,695.05,0.0,0,1116.29,1811.34,1127
7879CGSFV,1,Male,19,Yes,No,No,No,0,1,Q3,0,2016-03-01,Offer B,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,One Year,Credit Card,100.9,5552.05,0.0,0,2320.45,7872.5,1645
9921EZKBY,1,Male,55,No,No,No,Yes,3,1,Q3,0,2017-12-01,Offer C,Yes,Yes,Fiber Optic,53.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.3,3275.15,0.0,0,341.88,3617.03,1005
7432FFVAR,1,Female,23,Yes,No,Yes,Yes,3,1,Q3,2,2016-11-01,Offer B,Yes,Yes,Fiber Optic,48.0,No,Yes,Yes,No,One Year,Bank Withdrawal,90.95,4236.6,0.0,50,287.96,4574.56,1400
7246ZGQDF,1,Female,63,No,No,No,Yes,3,1,Q3,0,2020-08-01,,Yes,Yes,DSL,75.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,54.5,54.5,0.0,0,33.21,87.71,31
4456RHSNB,1,Female,43,No,No,Yes,Yes,1,1,Q3,3,2019-03-01,,Yes,Yes,DSL,17.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,49.6,962.9,0.0,0,140.98,1103.88,550
2481SBOYW,1,Female,62,No,No,No,Yes,1,1,Q3,0,2015-09-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Credit Card,25.0,1498.35,0.0,0,1955.05,3453.4,1827
7109MFBYV,1,Male,28,Yes,No,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,Yes,Cable,42.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.97,762
1833TCXKK,1,Male,50,No,No,Yes,No,0,1,Q3,0,2016-12-01,Offer B,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,107.75,4882.8,0.0,0,1341.45,6224.25,1370
1832PEUTS,1,Male,23,Yes,No,Yes,Yes,2,1,Q3,4,2015-08-01,Offer B,Yes,Yes,Fiber Optic,73.0,Yes,No,No,Yes,Two Year,Credit Card,89.1,5411.65,0.0,0,2340.5,7752.15,1858
8660BUETV,1,Female,37,No,No,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,Cable,13.0,No,No,No,No,Month-to-Month,Credit Card,44.75,148.05,0.0,10,104.67,262.72,92
0580PIQHM,1,Female,21,Yes,No,Yes,Yes,1,1,Q3,7,2017-05-01,Offer B,Yes,Yes,Fiber Optic,82.0,No,Yes,Yes,Yes,One Year,Bank Withdrawal,101.6,3930.55,0.0,0,603.93,4534.48,1219
5696CEIQJ,1,Male,31,No,No,Yes,Yes,3,1,Q3,4,2015-03-01,Offer A,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,103.15,6895.5,0.0,0,888.42,7783.92,2011
1696HXOWK,1,Female,53,No,No,Yes,No,0,1,Q3,6,2014-11-01,Offer A,Yes,Yes,Fiber Optic,10.0,Yes,No,No,Yes,One Year,Credit Card,95.65,6856.95,0.0,0,370.62,7227.57,2131
3026ATZYV,1,Female,32,No,No,Yes,Yes,2,1,Q3,3,2017-08-01,Offer C,Yes,Yes,Cable,23.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,75.1,2658.8,0.0,0,41.44,2700.24,1127
4012YCFAI,1,Male,45,No,No,Yes,No,0,1,Q3,5,2015-10-01,,Yes,Yes,DSL,16.0,No,No,No,Yes,Two Year,Credit Card,61.35,3766.2,0.0,0,1333.2,5099.4,1797
9970QBCDA,1,Female,50,No,No,No,No,0,1,Q3,0,2020-03-01,Offer E,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.7,129.55,0.0,0,186.12,315.67,184
9496IVVRP,1,Female,42,No,No,Yes,Yes,3,1,Q3,8,2019-10-01,,Yes,Yes,DSL,57.0,No,No,No,No,Month-to-Month,Bank Withdrawal,51.0,581.7,0.0,60,493.24,1134.94,336
2657VPXTA,1,Female,45,No,No,Yes,Yes,3,1,Q3,8,2019-11-01,,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,88.85,929.45,0.0,0,327.6,1257.05,305
6551VLJMV,1,Male,44,No,No,Yes,No,0,1,Q3,6,2017-11-01,Offer C,Yes,No,,,No,No,No,No,Two Year,Credit Card,20.05,679.0,0.0,0,150.28,829.28,1035
1221GHZEP,1,Female,45,No,No,No,No,0,1,Q3,0,2015-08-01,,Yes,Yes,DSL,18.0,No,Yes,Yes,Yes,Two Year,Credit Card,65.1,3846.75,0.0,0,1437.16,5283.91,1858
9289LBQVU,1,Male,24,Yes,No,Yes,No,0,1,Q3,5,2015-06-01,,Yes,Yes,DSL,26.0,No,Yes,Yes,Yes,One Year,Credit Card,70.15,4480.7,0.0,0,2107.52,6588.22,1919
3458IDMFK,1,Male,29,Yes,No,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,No,,,No,No,No,No,Two Year,Credit Card,20.75,499.4,0.0,0,734.5,1233.9,762
6933FHBZC,1,Female,30,No,No,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,Yes,Cable,71.0,No,No,No,Yes,One Year,Credit Card,56.05,1553.2,0.0,0,929.5,2482.7,762
0221NAUXK,1,Male,22,Yes,No,No,Yes,1,1,Q3,0,2019-11-01,,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,19.95,219.5,0.0,0,78.6,298.1,305
9770KXGQU,1,Female,52,No,No,No,No,0,1,Q3,0,2016-05-01,,Yes,Yes,Fiber Optic,12.0,Yes,No,No,Yes,One Year,Credit Card,98.6,5311.85,0.0,0,1557.67,6869.52,1584
6538POCHL,1,Male,59,No,No,No,No,0,1,Q3,0,2017-12-01,Offer C,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,Month-to-Month,Credit Card,79.0,2576.8,0.0,0,581.79,3158.59,1005
3002WQZWT,1,Female,25,Yes,No,No,No,0,1,Q3,0,2018-05-01,Offer C,Yes,Yes,Fiber Optic,82.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.2,1993.25,0.0,0,475.02,2468.27,854
4277UDIEF,1,Male,51,No,No,Yes,Yes,3,1,Q3,3,2018-10-01,Offer C,Yes,Yes,Cable,26.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,81.0,1923.85,0.0,0,1096.32,3020.17,701
1208NBVFH,1,Male,63,No,No,Yes,Yes,1,1,Q3,5,2019-01-01,,Yes,Yes,Cable,10.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,49.6,939.8,0.0,0,263.6,1203.4,609
4912PIGUY,1,Female,44,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,11.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,31
2725TTRIQ,1,Female,45,No,No,Yes,Yes,3,1,Q3,10,2014-10-01,Offer A,Yes,Yes,Cable,53.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,84.2,5986.55,0.0,0,2724.48,8711.03,2162
3374TTZTK,1,Male,26,Yes,No,Yes,No,0,1,Q3,4,2016-06-01,,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,106.3,5487.0,0.0,0,2590.64,8077.64,1553
8990ZXLSU,1,Female,63,No,No,No,No,0,1,Q3,0,2019-12-01,Offer E,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.05,651.5,0.0,0,268.83,920.33,275
2275RBYQS,1,Female,38,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,21.0,No,No,No,Yes,Month-to-Month,Credit Card,45.4,45.4,0.0,0,49.33,94.73,31
4419UJMUS,1,Male,55,No,No,Yes,Yes,1,1,Q3,0,2015-01-01,Offer A,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,99.35,6856.45,0.0,0,583.74,7440.19,2070
7794JASDG,1,Male,37,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,20.0,No,No,No,Yes,Month-to-Month,Credit Card,50.75,50.75,0.0,0,45.77,96.52,31
7609YBPXG,1,Male,60,No,No,No,No,0,1,Q3,0,2016-04-01,,Yes,Yes,DSL,26.0,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,87.1,4735.2,0.0,80,1001.16,5816.36,1614
5519TEEUH,1,Male,51,No,No,No,Yes,3,1,Q3,0,2017-12-01,Offer C,Yes,No,,,No,No,No,No,One Year,Credit Card,20.15,682.15,0.0,0,698.28,1380.43,1005
0804XBFBV,1,Female,49,No,No,No,Yes,1,1,Q3,0,2019-10-01,,No,Yes,DSL,19.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,25.2,321.05,0.0,0,0.0,321.05,336
2676OXPPQ,1,Male,22,Yes,No,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,DSL,41.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,55.7,335.65,0.0,0,18.96,354.61,184
3703TTEPD,1,Male,28,Yes,No,No,No,0,1,Q3,0,2018-12-01,,Yes,Yes,DSL,42.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,65.35,1424.4,0.0,0,339.36,1763.76,640
2799TSLAG,1,Female,25,Yes,No,Yes,Yes,3,1,Q3,9,2015-05-01,,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,25.3,1748.55,0.0,0,2211.95,3960.5,1950
2208NKVVH,1,Male,60,No,No,Yes,Yes,2,1,Q3,4,2017-03-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,24.25,1077.95,0.0,0,120.83,1198.78,1280
7139JZFVG,1,Male,37,No,No,Yes,Yes,2,1,Q3,7,2015-10-01,,Yes,Yes,DSL,28.0,No,No,No,Yes,Two Year,Bank Withdrawal,60.5,3694.45,0.0,0,2594.4,6288.85,1797
4987GQWPO,1,Male,48,No,No,No,No,0,1,Q3,0,2019-05-01,,No,Yes,DSL,11.0,No,No,No,Yes,Month-to-Month,Credit Card,25.1,382.8,0.0,0,0.0,382.8,489
1757TCATG,1,Male,24,Yes,No,Yes,Yes,1,1,Q3,4,2017-10-01,Offer C,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,20.05,746.75,0.0,0,1435.7,2182.45,1066
4776XSKYQ,1,Female,48,No,No,Yes,Yes,1,1,Q3,4,2019-10-01,,No,Yes,DSL,22.0,No,No,No,Yes,One Year,Credit Card,30.25,368.85,0.0,0,0.0,368.85,336
